0.000000 	 0.202642 
0.202642 	 0.202642 
0.405285 	 0.202642 
0.607927 	 0.202642 
0.810569 	 0.202642 
1.013212 	 0.202642 
1.215854 	 0.202642 
1.418497 	 0.202642 
1.621139 	 0.202642 
1.823781 	 0.202642 
2.026424 	 0.202642 
2.229066 	 0.202642 
2.431708 	 0.202642 
2.634351 	 0.202642 
2.836993 	 0.202642 
3.039636 	 0.202642 
3.242278 	 0.202642 
3.444920 	 0.202642 
3.647563 	 0.202642 
3.850205 	 0.202642 
4.052847 	 0.202642 
4.255490 	 0.202642 
4.458132 	 0.202642 
4.660774 	 0.202642 
4.863417 	 0.202642 
5.066059 	 0.202642 
5.268702 	 0.202642 
5.471344 	 0.202642 
5.673986 	 0.202642 
5.876629 	 0.202642 
6.079271 	 0.202642 
6.281913 	 0.202642 
6.484556 	 0.202642 
6.687198 	 0.202642 
6.889840 	 0.202642 
7.092483 	 0.202642 
7.295125 	 0.202642 
7.497768 	 0.202642 
7.700410 	 0.202642 
7.903052 	 0.202642 
8.105695 	 0.202642 
8.308337 	 0.202642 
8.510979 	 0.202642 
8.713622 	 0.202642 
8.916264 	 0.202642 
9.118907 	 0.202642 
9.321549 	 0.202642 
9.524191 	 0.202642 
9.726834 	 0.202642 
9.929476 	 0.202642 
10.132118 	 0.202642 
10.334761 	 0.202642 
10.537403 	 0.202642 
10.740045 	 0.202642 
10.942688 	 0.202642 
11.145330 	 0.202642 
11.347973 	 0.202642 
11.550615 	 0.202642 
11.753257 	 0.202642 
11.955900 	 0.202642 
12.158542 	 0.202642 
12.361184 	 0.202642 
12.563827 	 0.202642 
12.766469 	 0.202642 
12.969112 	 0.202642 
13.171754 	 0.202642 
13.374396 	 0.202642 
13.577039 	 0.202642 
13.779681 	 0.202642 
13.982323 	 0.202642 
14.184966 	 0.202642 
14.387608 	 0.202642 
14.590250 	 0.202642 
14.792893 	 0.202642 
14.995535 	 0.202642 
15.198178 	 0.202642 
15.400820 	 0.202642 
15.603462 	 0.202642 
15.806105 	 0.202642 
16.008747 	 0.202642 
16.211389 	 0.202642 
16.414032 	 0.202642 
16.616674 	 0.202642 
16.819316 	 0.202642 
17.021959 	 0.202642 
17.224601 	 0.202642 
17.427244 	 0.202642 
17.629886 	 0.202642 
17.832528 	 0.202642 
18.035171 	 0.202642 
18.237813 	 0.202642 
18.440455 	 0.202642 
18.643098 	 0.202642 
18.845740 	 0.202642 
19.048383 	 0.202642 
19.251025 	 0.202642 
19.453667 	 0.202642 
19.656310 	 0.202642 
19.858952 	 0.202642 
20.061594 	 0.202642 
20.264237 	 0.202642 
20.466879 	 0.202642 
20.669521 	 0.202642 
20.872164 	 0.202642 
21.074806 	 0.202642 
21.277449 	 0.202642 
21.480091 	 0.202642 
21.682733 	 0.202642 
21.885376 	 0.202642 
22.088018 	 0.202642 
22.290660 	 0.202642 
22.493303 	 0.202642 
22.695945 	 0.202642 
22.898588 	 0.202642 
23.101230 	 0.202642 
23.303872 	 0.202642 
23.506515 	 0.202642 
23.709157 	 0.202642 
23.911799 	 0.202642 
24.114442 	 0.202642 
24.317084 	 0.202642 
24.519726 	 0.202642 
24.722369 	 0.202642 
24.925011 	 0.202642 
25.127654 	 0.202642 
25.330296 	 0.202642 
25.532938 	 0.202642 
25.735581 	 0.202642 
25.938223 	 0.202642 
26.140865 	 0.202642 
26.343508 	 0.202642 
26.546150 	 0.202642 
26.748792 	 0.202642 
26.951435 	 0.202642 
27.154077 	 0.202642 
27.356720 	 0.202642 
27.559362 	 0.202642 
27.762004 	 0.202642 
27.964647 	 0.202642 
28.167289 	 0.202642 
28.369931 	 0.202642 
28.572574 	 0.202642 
28.775216 	 0.202642 
28.977859 	 0.202642 
29.180501 	 0.202642 
29.383143 	 0.202642 
29.585786 	 0.202642 
29.788428 	 0.202642 
29.991070 	 0.202642 
30.193713 	 0.202642 
30.396355 	 0.202642 
30.598997 	 0.202642 
30.801640 	 0.202642 
31.004282 	 0.202642 
31.206925 	 0.202642 
31.409567 	 0.202642 
31.612209 	 0.202642 
31.814852 	 0.202642 
32.017494 	 0.202642 
32.220136 	 0.202642 
32.422779 	 0.202642 
32.625421 	 0.202642 
32.828064 	 0.202642 
33.030706 	 0.202642 
33.233348 	 0.202642 
33.435991 	 0.202642 
33.638633 	 0.202642 
33.841275 	 0.202642 
34.043918 	 0.202642 
34.246560 	 0.202642 
34.449202 	 0.202642 
34.651845 	 0.202642 
34.854487 	 0.202642 
35.057130 	 0.202642 
35.259772 	 0.202642 
35.462414 	 0.202642 
35.665057 	 0.202642 
35.867699 	 0.202642 
36.070341 	 0.202642 
36.272984 	 0.202642 
36.475626 	 0.202642 
36.678268 	 0.202642 
36.880911 	 0.202642 
37.083553 	 0.202642 
37.286196 	 0.202642 
37.488838 	 0.202642 
37.691480 	 0.202642 
37.894123 	 0.202642 
38.096765 	 0.202642 
38.299407 	 0.202642 
38.502050 	 0.202642 
38.704692 	 0.202642 
38.907335 	 0.202642 
39.109977 	 0.202642 
39.312619 	 0.202642 
39.515262 	 0.202642 
39.717904 	 0.202642 
39.920546 	 0.202642 
40.123189 	 0.202642 
40.325831 	 0.202642 
40.528473 	 0.202642 
40.731116 	 0.202642 
40.933758 	 0.202642 
41.136401 	 0.202642 
41.339043 	 0.202642 
41.541685 	 0.202642 
41.744328 	 0.202642 
41.946970 	 0.202642 
42.149612 	 0.202642 
42.352255 	 0.202642 
42.554897 	 0.202642 
42.757539 	 0.202642 
42.960182 	 0.202642 
43.162824 	 0.202642 
43.365467 	 0.202642 
43.568109 	 0.202642 
43.770751 	 0.202642 
43.973394 	 0.202642 
44.176036 	 0.202642 
44.378678 	 0.202642 
44.581321 	 0.202642 
44.783963 	 0.202642 
44.986606 	 0.202642 
45.189248 	 0.202642 
45.391890 	 0.202642 
45.594533 	 0.202642 
45.797175 	 0.202642 
45.999817 	 0.202642 
46.202460 	 0.202642 
46.405102 	 0.202642 
46.607744 	 0.202642 
46.810387 	 0.202642 
47.013029 	 0.202642 
47.215672 	 0.202642 
47.418314 	 0.202642 
47.620956 	 0.202642 
47.823599 	 0.202642 
48.026241 	 0.202642 
48.228883 	 0.202642 
48.431526 	 0.202642 
48.634168 	 0.202642 
48.836811 	 0.202642 
49.039453 	 0.202642 
49.242095 	 0.202642 
49.444738 	 0.202642 
49.647380 	 0.202642 
49.850022 	 0.202642 
50.052665 	 0.202642 
50.255307 	 0.202642 
50.457949 	 0.202642 
50.660592 	 0.202642 
50.863234 	 0.202642 
51.065877 	 0.202642 
51.268519 	 0.202642 
51.471161 	 0.202642 
51.673804 	 0.202642 
51.876446 	 0.202642 
52.079088 	 0.202642 
52.281731 	 0.202642 
52.484373 	 0.202642 
52.687015 	 0.202642 
52.889658 	 0.202642 
53.092300 	 0.202642 
53.294943 	 0.202642 
53.497585 	 0.202642 
53.700227 	 0.202642 
53.902870 	 0.202642 
54.105512 	 0.202642 
54.308154 	 0.202642 
54.510797 	 0.202642 
54.713439 	 0.202642 
54.916082 	 0.202642 
55.118724 	 0.202642 
55.321366 	 0.202642 
55.524009 	 0.202642 
55.726651 	 0.202642 
55.929293 	 0.202642 
56.131936 	 0.202642 
56.334578 	 0.202642 
56.537220 	 0.202642 
56.739863 	 0.202642 
56.942505 	 0.202642 
57.145148 	 0.202642 
57.347790 	 0.202642 
57.550432 	 0.202642 
57.753075 	 0.202642 
57.955717 	 0.202642 
58.158359 	 0.202642 
58.361002 	 0.202642 
58.563644 	 0.202642 
58.766287 	 0.202642 
58.968929 	 0.202642 
59.171571 	 0.202642 
59.374214 	 0.202642 
59.576856 	 0.202642 
59.779498 	 0.202642 
59.982141 	 0.202642 
60.184783 	 0.202642 
60.387425 	 0.202642 
60.590068 	 0.202642 
60.792710 	 0.202642 
60.995353 	 0.202642 
61.197995 	 0.202642 
61.400637 	 0.202642 
61.603280 	 0.202642 
61.805922 	 0.202642 
62.008564 	 0.202642 
62.211207 	 0.202642 
62.413849 	 0.202642 
62.616491 	 0.202642 
62.819134 	 0.202642 
63.021776 	 0.202642 
63.224419 	 0.202642 
63.427061 	 0.202642 
63.629703 	 0.202642 
63.832346 	 0.202642 
64.034988 	 0.202642 
64.237630 	 0.202642 
64.440273 	 0.202642 
64.642915 	 0.202642 
64.845558 	 0.202642 
65.048200 	 0.202642 
65.250842 	 0.202642 
65.453485 	 0.202642 
65.656127 	 0.202642 
65.858769 	 0.202642 
66.061412 	 0.202642 
66.264054 	 0.202642 
66.466696 	 0.202642 
66.669339 	 0.202642 
66.871981 	 0.202642 
67.074624 	 0.202642 
67.277266 	 0.202642 
67.479908 	 0.202642 
67.682551 	 0.202642 
67.885193 	 0.202642 
68.087835 	 0.202642 
68.290478 	 0.202642 
68.493120 	 0.202642 
68.695763 	 0.202642 
68.898405 	 0.202642 
69.101047 	 0.202642 
69.303690 	 0.202642 
69.506332 	 0.202642 
69.708974 	 0.202642 
69.911617 	 0.202642 
70.114259 	 0.202642 
70.316901 	 0.202642 
70.519544 	 0.202642 
70.722186 	 0.202642 
70.924829 	 0.202642 
71.127471 	 0.202642 
71.330113 	 0.202642 
71.532756 	 0.202642 
71.735398 	 0.202642 
71.938040 	 0.202642 
72.140683 	 0.202642 
72.343325 	 0.202642 
72.545967 	 0.202642 
72.748610 	 0.202642 
72.951252 	 0.202642 
73.153895 	 0.202642 
73.356537 	 0.202642 
73.559179 	 0.202642 
73.761822 	 0.202642 
73.964464 	 0.202642 
74.167106 	 0.202642 
74.369749 	 0.202642 
74.572391 	 0.202642 
74.775034 	 0.202642 
